CustomerID,Age,Sex,Job,Marital_Status,Education_Level,Credit_Default,Housing_Loan,Personal_Loan,Contact_Method,Contact_Month,Contact_WeekDay,NoContacts_Current_Campaign,Pdays,NoContacts_PrevCampaigns,Prev_Outcome,Emp_Var_Rate,Monthly_CPI,Monthly_CCI,Euribor3m,No_Employed,Outcome
dhq366hc,57,M,retired,divorced,professional.course,no,no,yes,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
fcg982dq,39,F,housemaid,married,university.degree,no,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.968,5228.1,0
ykw139hg,56,F,technician,married,professional.course,no,no,no,cellular,oct,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.25,5099.1,0
kpo831ht,54,F,admin.,divorced,high.school,no,no,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
vit716da,36,F,management,married,university.degree,unknown,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.965,5228.1,0
vfj136ve,39,F,management,married,university.degree,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
uhm179ac,34,M,technician,married,university.degree,no,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
czp412ud,31,M,technician,single,professional.course,no,yes,no,cellular,sep,tue,1,999,0,nonexistent,-1.1,94.215,-41.8,0.982,4963.6,1
bds639jg,25,M,blue-collar,single,basic.4y,no,yes,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0
ygy932qc,34,F,admin.,married,unknown,unknown,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0
ver688va,31,F,technician,single,university.degree,no,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.957,5228.1,0
qav698df,57,M,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0
aid863ao,41,F,blue-collar,married,basic.6y,no,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,0
euu846pp,39,F,blue-collar,married,high.school,no,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
xkb474mt,44,M,technician,married,professional.course,no,yes,no,telephone,mar,tue,2,999,0,nonexistent,-1.1,94.215,-41.8,1.365,5099.1,0
wmp156dz,45,F,unknown,single,unknown,no,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
jvz413wk,33,M,technician,single,high.school,no,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
imh825kw,30,F,admin.,single,university.degree,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.959,5228.1,0
uhj288an,31,M,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,1,999,1,failure,-2.9,92.893,-40.8,1.266,5076.2,0
zot685gc,46,F,unknown,married,unknown,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
jyw916em,57,M,technician,married,professional.course,no,yes,no,cellular,aug,wed,1,6,1,success,-1.7,94.027,-38.3,0.77,4991.6,1
pdr849hq,29,M,management,single,basic.4y,no,yes,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.286,5099.1,0
qio328ic,57,M,services,married,high.school,unknown,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
wyh853zf,66,F,retired,married,university.degree,no,yes,no,cellular,aug,tue,3,999,0,nonexistent,-2.9,92.963,-40.8,1.41,5076.2,0
siu377lz,35,M,blue-collar,married,basic.9y,no,unknown,unknown,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
ktu885zi,25,M,admin.,single,professional.course,no,yes,no,telephone,nov,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
xhu759pf,57,F,retired,married,high.school,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
dqx521lr,53,F,housemaid,married,university.degree,unknown,no,yes,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1
wtu324hl,48,F,services,married,basic.4y,unknown,no,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42,4.021,5195.8,0
thc346yj,25,F,technician,single,high.school,no,yes,no,cellular,nov,wed,1,999,0,nonexistent,-3.4,92.649,-30.1,0.724,5017.5,0
vwo245xo,42,F,admin.,married,university.degree,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
muo423nv,27,M,admin.,married,university.degree,no,yes,no,cellular,nov,wed,2,999,0,nonexistent,-3,92.649,-33,0.905,5076.2,0
pxe739qu,36,F,entrepreneur,married,university.degree,no,no,no,cellular,apr,wed,2,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
oxo784nl,31,F,admin.,single,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
biw269cv,37,F,technician,married,high.school,no,yes,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.967,5228.1,0
ckb185lj,31,F,technician,married,high.school,no,yes,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.865,5228.1,0
nqt319cj,35,F,technician,single,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
yug398om,45,F,housemaid,married,professional.course,unknown,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
vrx371qg,35,M,technician,married,professional.course,no,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
nyk226lo,44,F,admin.,married,university.degree,unknown,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
hro458hb,39,F,technician,married,professional.course,no,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
pag295aj,50,F,admin.,married,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.865,5228.1,0
spz543ms,50,F,admin.,divorced,university.degree,no,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
hcb378ql,24,M,blue-collar,single,basic.9y,no,yes,no,cellular,jun,wed,4,999,1,failure,-2.9,92.963,-40.8,1.344,5076.2,0
cmx416sl,38,M,admin.,married,university.degree,no,no,no,cellular,nov,mon,2,999,1,failure,-0.1,93.2,-42,4.153,5195.8,0
pou436ee,34,M,technician,married,high.school,no,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
jnh113ic,34,M,management,married,university.degree,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,93.369,-34.8,0.73,5008.7,1
jpj146dv,30,M,admin.,married,university.degree,no,no,no,cellular,mar,tue,2,999,1,failure,-1.8,93.369,-34.6,0.716,5008.7,0
blh751tu,33,F,technician,married,professional.course,no,yes,yes,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
gjm111jr,23,F,student,single,professional.course,no,yes,no,cellular,jul,tue,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
ovl595ua,47,M,management,married,university.degree,unknown,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0
pbs617nr,45,F,services,married,high.school,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
pgh261vd,50,F,housemaid,married,university.degree,no,yes,yes,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,0
une274yb,53,F,retired,single,basic.4y,no,no,no,telephone,apr,fri,13,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1
mhp767xs,57,F,entrepreneur,married,basic.9y,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0
ckh262xa,40,M,admin.,single,university.degree,no,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
ubs438rd,30,F,admin.,single,university.degree,no,yes,yes,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
ukg699nq,37,F,technician,married,high.school,no,no,yes,cellular,aug,tue,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
ovb182pe,29,M,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0
ues669fn,31,M,technician,single,professional.course,no,unknown,unknown,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.965,5228.1,0
fvu846ua,35,F,blue-collar,married,professional.course,no,no,no,cellular,sep,tue,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,0
wag915di,27,M,blue-collar,married,basic.9y,unknown,no,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
xct314qo,37,M,blue-collar,single,basic.4y,no,no,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.26,5099.1,0
xvf125qg,31,F,technician,single,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191,0
qbp654uu,33,F,admin.,single,high.school,no,no,no,cellular,may,mon,15,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
nzs597pu,50,F,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,0
stv238bx,49,M,housemaid,married,university.degree,no,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
syz527oc,42,F,blue-collar,married,basic.9y,no,yes,yes,cellular,may,mon,1,5,1,success,-1.8,92.893,-46.2,1.291,5099.1,0
poz979wz,37,F,admin.,single,high.school,unknown,no,no,telephone,jun,mon,9,999,0,nonexistent,1.4,94.465,-41.8,4.968,5228.1,0
bjd886qh,53,F,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,7,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
yva867vm,44,M,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
tgi493ms,59,F,housemaid,married,basic.4y,unknown,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
eoh395et,31,F,blue-collar,married,professional.course,no,yes,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.893,-40.8,1.344,5076.2,1
ejp561ps,44,M,admin.,married,unknown,unknown,no,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
nej486bx,33,M,technician,single,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1
orz289jt,36,M,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
hff426hy,31,M,technician,married,professional.course,no,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
llt511ux,28,F,student,single,high.school,no,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
ywt575dt,44,F,admin.,married,university.degree,no,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.955,5228.1,0
aim888vg,35,F,services,single,high.school,no,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
jfm735yd,41,F,services,married,high.school,unknown,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
cxa655mq,26,F,services,single,high.school,no,no,no,cellular,may,thu,1,999,1,failure,-2.9,92.893,-40.8,1.281,5076.2,1
dsl135hh,32,F,admin.,married,university.degree,no,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.964,5228.1,0
rhy528aj,52,F,self-employed,married,university.degree,no,yes,no,cellular,oct,thu,2,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,0
uxu879fw,38,F,technician,married,professional.course,no,yes,no,cellular,aug,fri,5,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,0
kin256xu,35,M,technician,married,high.school,no,yes,yes,telephone,nov,tue,7,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
jev461zy,56,F,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
iwf841yg,58,M,retired,married,professional.course,no,unknown,unknown,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
wzi383la,43,F,services,divorced,high.school,no,yes,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
jra777mc,49,F,management,married,high.school,no,yes,yes,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
ucs994il,35,F,unemployed,married,basic.9y,no,no,no,cellular,nov,fri,4,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
pod512jr,30,F,blue-collar,single,basic.9y,no,no,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42,4.191,5195.8,0
bwo692wt,44,F,services,divorced,university.degree,no,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.96,5228.1,0
kau387qr,31,F,blue-collar,single,basic.9y,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
tbm429kd,25,M,admin.,single,high.school,no,yes,no,cellular,jul,thu,12,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
ich398xe,50,F,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
fzh611fp,58,M,retired,married,high.school,unknown,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191,0
yhn435do,32,M,unemployed,single,university.degree,no,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.964,5228.1,0
zfs364je,29,F,technician,single,university.degree,no,yes,no,cellular,dec,mon,1,5,1,success,-2.9,92.893,-40.8,1.266,5076.2,1
cui975pv,33,M,blue-collar,married,high.school,no,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0
hbf631nj,49,M,admin.,married,professional.course,no,yes,no,cellular,aug,tue,8,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0
xzu164nv,46,M,blue-collar,divorced,basic.9y,unknown,no,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
coi163fz,34,M,services,single,university.degree,no,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0
iju728oq,35,M,admin.,married,high.school,no,yes,no,cellular,aug,mon,7,6,1,success,-1.1,94.767,-49.5,1.25,5099.1,1
pyj457wc,33,F,technician,divorced,professional.course,unknown,yes,no,telephone,jul,fri,3,999,0,nonexistent,1.4,93.994,-36.4,4.962,5228.1,0
lrv638cw,59,F,retired,married,high.school,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,0
rtu272mg,54,M,blue-collar,married,unknown,no,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
mhl872yu,31,M,management,single,professional.course,no,unknown,unknown,cellular,nov,thu,6,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
pvf724bn,41,M,services,single,high.school,no,yes,no,telephone,aug,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
jwb461ph,50,F,technician,married,university.degree,no,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0
lcq967gq,37,M,blue-collar,married,basic.9y,no,no,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
fqy392ux,46,M,technician,married,university.degree,no,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
zwd119yu,44,M,blue-collar,married,basic.6y,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.191,5195.8,0
dta938ma,32,F,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.865,5228.1,0
jjd794ld,40,F,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
rhr966os,32,M,housemaid,single,basic.9y,no,yes,no,telephone,may,fri,2,3,1,success,-2.9,92.893,-40.8,1.344,5076.2,1
dam816rx,30,M,services,married,high.school,no,yes,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,0
kbb169pa,56,M,admin.,married,basic.9y,no,no,no,cellular,oct,mon,1,999,1,failure,-3.4,92.431,-26.9,0.695,5017.5,1
aqa113ge,56,F,housemaid,divorced,basic.4y,no,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0
psv121sm,46,F,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
sev992og,52,F,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,5,999,0,nonexistent,1.4,94.465,-41.8,4.964,5228.1,0
fcw313bj,49,F,blue-collar,divorced,professional.course,no,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,0
tql965xo,52,M,housemaid,married,basic.4y,no,no,no,cellular,aug,tue,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
pmd162vl,39,M,blue-collar,single,basic.9y,no,yes,no,cellular,may,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0
tpe235ex,31,F,admin.,divorced,university.degree,no,yes,no,cellular,jun,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,0
dit864uc,33,M,blue-collar,married,basic.9y,unknown,no,no,telephone,may,wed,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191,0
faw593dl,22,F,blue-collar,married,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.965,5228.1,0
alw943ai,34,M,blue-collar,married,basic.9y,no,yes,no,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0
xxm332bb,51,M,unemployed,married,basic.4y,no,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.959,5228.1,0
huu371mz,58,F,blue-collar,married,unknown,unknown,yes,no,cellular,apr,mon,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0
xqy742zw,32,M,technician,single,basic.9y,no,yes,yes,cellular,jun,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
hdv723hf,30,F,technician,married,professional.course,no,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
pqd393bb,32,F,admin.,single,basic.9y,no,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1
rty617uf,29,F,admin.,single,university.degree,no,unknown,unknown,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,0
ayd449yg,57,M,retired,married,university.degree,unknown,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0
xjw956ce,52,F,blue-collar,married,basic.9y,no,no,yes,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
puu715kz,31,F,admin.,married,university.degree,no,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,93.876,-40,0.72,5008.7,1
fmx991mg,44,M,blue-collar,married,basic.4y,no,no,yes,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0
nny493fj,34,M,technician,divorced,professional.course,no,no,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0
nuy153uj,55,F,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,tue,6,999,0,nonexistent,1.4,94.465,-41.8,4.963,5228.1,0
oyy697fz,40,M,entrepreneur,married,university.degree,no,yes,no,telephone,may,thu,2,3,1,success,-1.8,92.963,-46.2,1.281,5099.1,0
xjf157ce,30,F,technician,single,university.degree,no,yes,no,telephone,jun,mon,1,999,0,nonexistent,-2.9,92.893,-40.8,1.327,5076.2,0
xuz771am,36,M,admin.,divorced,high.school,no,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.97,5228.1,0
sqt859cv,42,F,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191,0
aig897dv,28,F,admin.,single,university.degree,no,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,0
weu916hs,35,F,admin.,married,high.school,no,yes,no,telephone,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.866,5228.1,0
krp499cw,30,F,blue-collar,single,basic.9y,no,no,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,0
tlp639zt,39,F,admin.,single,university.degree,no,yes,no,cellular,jul,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.076,5195.8,0
tgh126eu,43,F,technician,single,professional.course,unknown,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0
jkp898qb,26,M,self-employed,married,university.degree,no,no,yes,telephone,jul,fri,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0
ldu623qj,39,M,blue-collar,married,professional.course,no,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.749,-34.6,0.715,5008.7,0
hto584fd,38,M,admin.,single,university.degree,no,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.864,5228.1,0
jrp132up,47,M,blue-collar,married,basic.9y,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.961,5228.1,0
qae746fa,42,F,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
dho521ik,35,F,management,divorced,university.degree,no,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191,0
isl171ri,36,F,technician,married,professional.course,unknown,yes,no,cellular,apr,thu,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1
wkq449sb,29,F,technician,single,university.degree,no,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0
ggp551iu,52,F,services,divorced,high.school,no,no,no,telephone,jul,thu,1,999,0,nonexistent,-1.7,94.215,-39.8,0.827,4991.6,0
fji418ca,32,F,blue-collar,married,basic.9y,no,no,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0
bop629tl,30,F,technician,married,university.degree,no,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.964,5228.1,0
ikj146ik,41,F,blue-collar,divorced,basic.4y,no,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
cpv895yd,20,M,blue-collar,single,basic.9y,no,unknown,unknown,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.964,5228.1,0
bnx332kf,36,M,services,married,high.school,unknown,yes,yes,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
mla894pn,34,F,self-employed,married,university.degree,no,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42,4.12,5195.8,0
zyw988xl,54,M,technician,married,high.school,no,no,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42,4.021,5195.8,0
tzp867ol,44,M,admin.,married,high.school,unknown,no,yes,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0
rnx278yi,33,M,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0
pnt969qa,41,F,services,divorced,high.school,no,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0
krv149er,51,M,entrepreneur,married,university.degree,no,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,0
qju251sl,29,M,admin.,single,high.school,no,yes,no,telephone,jun,fri,1,999,2,failure,-0.2,93.994,-36.4,4.855,5195.8,0
pyn897eb,40,M,services,married,professional.course,no,no,yes,telephone,jun,tue,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0
pki711yo,29,F,blue-collar,single,basic.9y,no,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191,0
